,close
3803,"[20.948, 20.962]"
3804,"[20.962, 20.992]"
3805,"[20.992, 21.017]"
3806,"[21.017, 21.066]"
3807,"[21.066, 21.041]"
3808,"[21.041, 21.079]"
3809,"[21.079, 21.105]"
3810,"[21.105, 21.034]"
3811,"[21.034, 21.044]"
3812,"[21.044, 21.126]"
3813,"[21.126, 21.12]"
3814,"[21.12, 21.105]"
3815,"[21.105, 21.204]"
3816,"[21.204, 21.194]"
3817,"[21.194, 21.204]"
3818,"[21.204, 21.229]"
3819,"[21.229, 21.335]"
3820,"[21.335, 21.11]"
3821,"[21.11, 21.213]"
3822,"[21.213, 21.289]"
3823,"[21.289, 21.311]"
3824,"[21.311, 21.422]"
3825,"[21.422, 21.366]"
3826,"[21.366, 21.552]"
3827,"[21.552, 21.402]"
3828,"[21.402, 21.362]"
3829,"[21.362, 21.302]"
3830,"[21.302, 21.35]"
3831,"[21.35, 21.338]"
3832,"[21.338, 21.3]"
3833,"[21.3, 21.294]"
3834,"[21.294, 21.376]"
3835,"[21.376, 21.455]"
3836,"[21.455, 21.479]"
3837,"[21.479, 21.494]"
3838,"[21.494, 21.523]"
3839,"[21.523, 21.598]"
3840,"[21.598, 21.626]"
3841,"[21.626, 21.671]"
3842,"[21.671, 21.659]"
3843,"[21.659, 21.788]"
3844,"[21.788, 21.813]"
3845,"[21.813, 21.785]"
3846,"[21.785, 21.778]"
3847,"[21.778, 21.789]"
3848,"[21.789, 21.805]"
3849,"[21.805, 21.724]"
3850,"[21.724, 21.668]"
3851,"[21.668, 21.724]"
3852,"[21.724, 21.792]"
3853,"[21.792, 21.769]"
3854,"[21.769, 21.839]"
3855,"[21.839, 21.756]"
3856,"[21.756, 21.747]"
3857,"[21.747, 21.7]"
3858,"[21.7, 21.74]"
3859,"[21.74, 21.69]"
3860,"[21.69, 21.673]"
3861,"[21.673, 21.726]"
3862,"[21.726, 21.795]"
3863,"[21.795, 21.744]"
3864,"[21.744, 21.78]"
3865,"[21.78, 21.687]"
3866,"[21.687, 21.668]"
3867,"[21.668, 21.733]"
3868,"[21.733, 21.719]"
3869,"[21.719, 21.677]"
3870,"[21.677, 21.63]"
3871,"[21.63, 21.573]"
3872,"[21.573, 21.595]"
3873,"[21.595, 21.545]"
3874,"[21.545, 21.611]"
3875,"[21.611, 21.605]"
3876,"[21.605, 21.676]"
3877,"[21.676, 21.715]"
3878,"[21.715, 21.762]"
3879,"[21.762, 21.79]"
3880,"[21.79, 21.722]"
3881,"[21.722, 21.794]"
3882,"[21.794, 21.817]"
3883,"[21.817, 21.797]"
3884,"[21.797, 21.718]"
3885,"[21.718, 21.642]"
3886,"[21.642, 21.622]"
3887,"[21.622, 21.588]"
3888,"[21.588, 21.624]"
3889,"[21.624, 21.59]"
3890,"[21.59, 21.614]"
3891,"[21.614, 21.606]"
3892,"[21.606, 21.631]"
3893,"[21.631, 21.605]"
3894,"[21.605, 21.504]"
3895,"[21.504, 21.473]"
3896,"[21.473, 21.53]"
3897,"[21.53, 21.513]"
3898,"[21.513, 21.481]"
3899,"[21.481, 21.504]"
3900,"[21.504, 21.548]"
3901,"[21.548, 21.515]"
3902,"[21.515, 21.495]"
3903,"[21.495, 21.494]"
3904,"[21.494, 21.516]"
3905,"[21.516, 21.524]"
3906,"[21.524, 21.48]"
3907,"[21.48, 21.464]"
3908,"[21.464, 21.448]"
3909,"[21.448, 21.435]"
3910,"[21.435, 21.464]"
3911,"[21.464, 21.454]"
3912,"[21.454, 21.366]"
3913,"[21.366, 21.36]"
3914,"[21.36, 21.395]"
3915,"[21.395, 21.391]"
3916,"[21.391, 21.391]"
3917,"[21.391, 21.411]"
3918,"[21.411, 21.392]"
3919,"[21.392, 21.415]"
3920,"[21.415, 21.437]"
3921,"[21.437, 21.373]"
3922,"[21.373, 21.352]"
3923,"[21.352, 21.314]"
3924,"[21.314, 21.363]"
3925,"[21.363, 21.348]"
3926,"[21.348, 21.33]"
3927,"[21.33, 21.364]"
3928,"[21.364, 21.322]"
3929,"[21.322, 21.363]"
3930,"[21.363, 21.426]"
3931,"[21.426, 21.421]"
3932,"[21.421, 21.374]"
3933,"[21.374, 21.404]"
3934,"[21.404, 21.396]"
3935,"[21.396, 21.413]"
3936,"[21.413, 21.376]"
3937,"[21.376, 21.391]"
3938,"[21.391, 21.412]"
3939,"[21.412, 21.432]"
3940,"[21.432, 21.394]"
3941,"[21.394, 21.418]"
3942,"[21.418, 21.407]"
3943,"[21.407, 21.373]"
3944,"[21.373, 21.335]"
3945,"[21.335, 21.341]"
3946,"[21.341, 21.326]"
3947,"[21.326, 21.336]"
3948,"[21.336, 21.311]"
3949,"[21.311, 21.32]"
3950,"[21.32, 21.378]"
3951,"[21.378, 21.38]"
3952,"[21.38, 21.363]"
3953,"[21.363, 21.355]"
3954,"[21.355, 21.339]"
3955,"[21.339, 21.331]"
3956,"[21.331, 21.327]"
3957,"[21.327, 21.332]"
3958,"[21.332, 21.325]"
3959,"[21.325, 21.298]"
3960,"[21.298, 21.246]"
3961,"[21.246, 21.239]"
3962,"[21.239, 21.27]"
3963,"[21.27, 21.276]"
3964,"[21.276, 21.234]"
3965,"[21.234, 21.199]"
3966,"[21.199, 21.213]"
3967,"[21.213, 21.161]"
3968,"[21.161, 21.191]"
3969,"[21.191, 21.182]"
3970,"[21.182, 21.161]"
3971,"[21.161, 21.133]"
3972,"[21.133, 21.082]"
3973,"[21.082, 21.056]"
3974,"[21.056, 21.057]"
3975,"[21.057, 20.995]"
3976,"[20.995, 21.023]"
3977,"[21.023, 20.936]"
3978,"[20.936, 20.939]"
3979,"[20.939, 20.865]"
3980,"[20.865, 20.851]"
3981,"[20.851, 20.864]"
3982,"[20.864, 20.825]"
3983,"[20.825, 20.75]"
3984,"[20.75, 20.822]"
3985,"[20.822, 20.781]"
3986,"[20.781, 20.796]"
3987,"[20.796, 20.824]"
3988,"[20.824, 20.866]"
3989,"[20.866, 20.836]"
3990,"[20.836, 20.873]"
3991,"[20.873, 20.856]"
3992,"[20.856, 20.855]"
3993,"[20.855, 20.84]"
3994,"[20.84, 20.836]"
3995,"[20.836, 20.789]"
3996,"[20.789, 20.792]"
3997,"[20.792, 20.775]"
3998,"[20.775, 20.785]"
3999,"[20.785, 20.789]"
4000,"[20.789, 20.812]"
4001,"[20.812, 20.86]"
4002,"[20.86, 20.871]"
4003,"[20.871, 20.862]"
4004,"[20.862, 20.887]"
4005,"[20.887, 20.933]"
4006,"[20.933, 20.935]"
4007,"[20.935, 20.942]"
4008,"[20.942, 20.894]"
4009,"[20.894, 20.902]"
4010,"[20.902, 20.906]"
4011,"[20.906, 20.916]"
4012,"[20.916, 20.938]"
4013,"[20.938, 20.97]"
4014,"[20.97, 20.981]"
4015,"[20.981, 20.983]"
4016,"[20.983, 20.98]"
4017,"[20.98, 21.024]"
4018,"[21.024, 21.023]"
4019,"[21.023, 21.033]"
4020,"[21.033, 21.015]"
4021,"[21.015, 21.01]"
4022,"[21.01, 20.964]"
4023,"[20.964, 20.972]"
4024,"[20.972, 21.009]"
4025,"[21.009, 21.05]"
4026,"[21.05, 21.038]"
4027,"[21.038, 21.037]"
4028,"[21.037, 21.042]"
4029,"[21.042, 21.059]"
4030,"[21.059, 21.035]"
4031,"[21.035, 21.028]"
4032,"[21.028, 21.018]"
4033,"[21.018, 21.009]"
4034,"[21.009, 21.011]"
4035,"[21.011, 21.034]"
4036,"[21.034, 21.07]"
4037,"[21.07, 21.056]"
4038,"[21.056, 21.048]"
4039,"[21.048, 21.051]"
4040,"[21.051, 21.037]"
4041,"[21.037, 21.037]"
4042,"[21.037, 21.01]"
4043,"[21.01, 21.027]"
4044,"[21.027, 21.041]"
4045,"[21.041, 20.994]"
4046,"[20.994, 20.994]"
4047,"[20.994, 20.977]"
4048,"[20.977, 20.982]"
4049,"[20.982, 21.006]"
4050,"[21.006, 21.027]"
4051,"[21.027, 21.03]"
4052,"[21.03, 21.039]"
4053,"[21.039, 21.048]"
4054,"[21.048, 21.037]"
4055,"[21.037, 21.014]"
4056,"[21.014, 21.006]"
4057,"[21.006, 21.013]"
4058,"[21.013, 21.025]"
4059,"[21.025, 21.035]"
4060,"[21.035, 21.049]"
4061,"[21.049, 21.055]"
4062,"[21.055, 21.044]"
4063,"[21.044, 21.034]"
4064,"[21.034, 21.043]"
4065,"[21.043, 21.041]"
4066,"[21.041, 21.025]"
4067,"[21.025, 21.022]"
4068,"[21.022, 20.977]"
4069,"[20.977, 21.014]"
4070,"[21.014, 21.025]"
4071,"[21.025, 21.061]"
4072,"[21.061, 21.039]"
4073,"[21.039, 21.046]"
4074,"[21.046, 21.044]"
4075,"[21.044, 21.039]"
4076,"[21.039, 21.031]"
4077,"[21.031, 21.024]"
4078,"[21.024, 21.043]"
4079,"[21.043, 21.007]"
4080,"[21.007, 20.974]"
4081,"[20.974, 20.982]"
4082,"[20.982, 20.956]"
4083,"[20.956, 20.97]"
4084,"[20.97, 20.987]"
4085,"[20.987, 20.995]"
4086,"[20.995, 20.997]"
4087,"[20.997, 20.975]"
4088,"[20.975, 20.973]"
4089,"[20.973, 20.976]"
4090,"[20.976, 20.983]"
4091,"[20.983, 20.951]"
4092,"[20.951, 20.961]"
4093,"[20.961, 20.944]"
4094,"[20.944, 20.975]"
4095,"[20.975, 21.03]"
4096,"[21.03, 21.014]"
4097,"[21.014, 21.017]"
4098,"[21.017, 21.017]"
4099,"[21.017, 21.066]"
4100,"[21.066, 21.081]"
4101,"[21.081, 21.045]"
4102,"[21.045, 21.018]"
4103,"[21.018, 21.007]"
4104,"[21.007, 21.023]"
4105,"[21.023, 21.047]"
4106,"[21.047, 21.093]"
4107,"[21.093, 21.094]"
4108,"[21.094, 21.123]"
4109,"[21.123, 21.18]"
4110,"[21.18, 21.169]"
4111,"[21.169, 21.208]"
4112,"[21.208, 21.211]"
4113,"[21.211, 21.155]"
4114,"[21.155, 21.123]"
4115,"[21.123, 21.131]"
4116,"[21.131, 21.106]"
4117,"[21.106, 21.13]"
4118,"[21.13, 21.089]"
4119,"[21.089, 21.132]"
4120,"[21.132, 21.129]"
4121,"[21.129, 21.127]"
4122,"[21.127, 21.126]"
4123,"[21.126, 21.128]"
4124,"[21.128, 21.096]"
4125,"[21.096, 21.076]"
4126,"[21.076, 21.047]"
4127,"[21.047, 21.056]"
4128,"[21.056, 21.06]"
4129,"[21.06, 21.094]"
4130,"[21.094, 21.106]"
4131,"[21.106, 21.077]"
4132,"[21.077, 21.087]"
4133,"[21.087, 21.067]"
4134,"[21.067, 21.084]"
4135,"[21.084, 21.101]"
4136,"[21.101, 21.066]"
4137,"[21.066, 21.098]"
4138,"[21.098, 21.074]"
4139,"[21.074, 21.058]"
4140,"[21.058, 21.071]"
4141,"[21.071, 21.056]"
4142,"[21.056, 21.077]"
4143,"[21.077, 21.069]"
4144,"[21.069, 21.047]"
4145,"[21.047, 21.066]"
4146,"[21.066, 21.061]"
4147,"[21.061, 21.067]"
4148,"[21.067, 21.061]"
4149,"[21.061, 21.082]"
4150,"[21.082, 21.087]"
4151,"[21.087, 21.097]"
4152,"[21.097, 21.108]"
4153,"[21.108, 21.101]"
4154,"[21.101, 21.032]"
4155,"[21.032, 21.085]"
4156,"[21.085, 21.087]"
4157,"[21.087, 21.1]"
4158,"[21.1, 21.089]"
4159,"[21.089, 21.114]"
4160,"[21.114, 21.101]"
4161,"[21.101, 21.115]"
4162,"[21.115, 21.114]"
4163,"[21.114, 21.127]"
4164,"[21.127, 21.075]"
4165,"[21.075, 21.091]"
4166,"[21.091, 21.087]"
4167,"[21.087, 21.117]"
4168,"[21.117, 21.103]"
4169,"[21.103, 21.116]"
4170,"[21.116, 21.122]"
4171,"[21.122, 21.141]"
4172,"[21.141, 21.152]"
4173,"[21.152, 21.142]"
4174,"[21.142, 21.156]"
4175,"[21.156, 21.11]"
4176,"[21.11, 21.1]"
4177,"[21.1, 21.084]"
4178,"[21.084, 21.088]"
4179,"[21.088, 21.088]"
4180,"[21.088, 21.061]"
4181,"[21.061, 21.082]"
4182,"[21.082, 21.07]"
4183,"[21.07, 21.068]"
4184,"[21.068, 21.045]"
4185,"[21.045, 21.011]"
4186,"[21.011, 21.006]"
4187,"[21.006, 21.008]"
4188,"[21.008, 21.025]"
4189,"[21.025, 21.001]"
4190,"[21.001, 21.0]"
4191,"[21.0, 20.983]"
4192,"[20.983, 20.955]"
4193,"[20.955, 20.899]"
4194,"[20.899, 20.916]"
4195,"[20.916, 20.913]"
4196,"[20.913, 20.908]"
4197,"[20.908, 20.892]"
4198,"[20.892, 20.905]"
4199,"[20.905, 20.894]"
4200,"[20.894, 20.911]"
4201,"[20.911, 20.937]"
4202,"[20.937, 20.946]"
4203,"[20.946, 20.944]"
4204,"[20.944, 20.937]"
4205,"[20.937, 20.932]"
4206,"[20.932, 20.903]"
4207,"[20.903, 20.903]"
4208,"[20.903, 20.896]"
4209,"[20.896, 20.856]"
4210,"[20.856, 20.842]"
4211,"[20.842, 20.872]"
4212,"[20.872, 20.919]"
4213,"[20.919, 20.911]"
4214,"[20.911, 20.885]"
4215,"[20.885, 20.911]"
4216,"[20.911, 20.914]"
4217,"[20.914, 20.885]"
4218,"[20.885, 20.908]"
4219,"[20.908, 20.921]"
4220,"[20.921, 20.967]"
4221,"[20.967, 20.956]"
4222,"[20.956, 20.972]"
4223,"[20.972, 20.964]"
4224,"[20.964, 20.991]"
4225,"[20.991, 20.984]"
4226,"[20.984, 20.976]"
4227,"[20.976, 20.949]"
4228,"[20.949, 20.954]"
4229,"[20.954, 20.949]"
4230,"[20.949, 20.964]"
4231,"[20.964, 20.956]"
4232,"[20.956, 20.968]"
4233,"[20.968, 20.948]"
4234,"[20.948, 20.951]"
4235,"[20.951, 20.926]"
4236,"[20.926, 20.947]"
4237,"[20.947, 20.945]"
4238,"[20.945, 20.944]"
4239,"[20.944, 20.962]"
4240,"[20.962, 20.946]"
4241,"[20.946, 20.955]"
4242,"[20.955, 20.968]"
4243,"[20.968, 20.969]"
4244,"[20.969, 20.957]"
4245,"[20.957, 20.951]"
4246,"[20.951, 20.952]"
4247,"[20.952, 20.964]"
4248,"[20.964, 20.998]"
4249,"[20.998, 20.947]"
4250,"[20.947, 20.92]"
4251,"[20.92, 20.888]"
4252,"[20.888, 20.885]"
4253,"[20.885, 20.871]"
4254,"[20.871, 20.89]"
4255,"[20.89, 20.874]"
4256,"[20.874, 20.888]"
4257,"[20.888, 20.92]"
4258,"[20.92, 20.885]"
4259,"[20.885, 20.904]"
4260,"[20.904, 20.885]"
4261,"[20.885, 20.908]"
4262,"[20.908, 20.914]"
4263,"[20.914, 20.928]"
4264,"[20.928, 20.943]"
4265,"[20.943, 20.926]"
4266,"[20.926, 20.941]"
4267,"[20.941, 20.963]"
4268,"[20.963, 20.99]"
4269,"[20.99, 21.027]"
4270,"[21.027, 21.006]"
4271,"[21.006, 20.994]"
4272,"[20.994, 21.008]"
4273,"[21.008, 21.009]"
4274,"[21.009, 21.031]"
4275,"[21.031, 21.029]"
4276,"[21.029, 21.019]"
4277,"[21.019, 20.982]"
4278,"[20.982, 20.967]"
4279,"[20.967, 20.927]"
4280,"[20.927, 20.919]"
4281,"[20.919, 20.95]"
4282,"[20.95, 20.943]"
4283,"[20.943, 20.945]"
4284,"[20.945, 20.955]"
4285,"[20.955, 20.917]"
4286,"[20.917, 20.874]"
4287,"[20.874, 20.903]"
4288,"[20.903, 20.896]"
4289,"[20.896, 20.912]"
4290,"[20.912, 20.893]"
4291,"[20.893, 20.885]"
4292,"[20.885, 20.879]"
4293,"[20.879, 20.868]"
4294,"[20.868, 20.878]"
4295,"[20.878, 20.859]"
4296,"[20.859, 20.864]"
4297,"[20.864, 20.9]"
4298,"[20.9, 20.884]"
4299,"[20.884, 20.971]"
4300,"[20.971, 21.081]"
4301,"[21.081, 21.168]"
4302,"[21.168, 21.222]"
4303,"[21.222, 21.198]"
4304,"[21.198, 21.263]"
4305,"[21.263, 21.21]"
4306,"[21.21, 21.181]"
4307,"[21.181, 21.147]"
4308,"[21.147, 21.128]"
4309,"[21.128, 21.127]"
4310,"[21.127, 21.122]"
4311,"[21.122, 21.173]"
4312,"[21.173, 21.165]"
4313,"[21.165, 21.174]"
4314,"[21.174, 21.138]"
4315,"[21.138, 21.145]"
4316,"[21.145, 21.085]"
4317,"[21.085, 21.073]"
4318,"[21.073, 21.08]"
4319,"[21.08, 21.033]"
4320,"[21.033, 21.021]"
4321,"[21.021, 20.986]"
4322,"[20.986, 20.944]"
4323,"[20.944, 20.952]"
4324,"[20.952, 20.959]"
4325,"[20.959, 20.892]"
4326,"[20.892, 20.883]"
4327,"[20.883, 20.875]"
4328,"[20.875, 20.909]"
4329,"[20.909, 20.919]"
4330,"[20.919, 20.899]"
4331,"[20.899, 20.893]"
4332,"[20.893, 20.944]"
4333,"[20.944, 20.927]"
4334,"[20.927, 20.921]"
4335,"[20.921, 20.913]"
4336,"[20.913, 20.922]"
4337,"[20.922, 20.881]"
4338,"[20.881, 20.9]"
4339,"[20.9, 20.912]"
4340,"[20.912, 20.919]"
4341,"[20.919, 20.896]"
4342,"[20.896, 20.827]"
4343,"[20.827, 20.799]"
4344,"[20.799, 20.805]"
4345,"[20.805, 20.822]"
4346,"[20.822, 20.844]"
4347,"[20.844, 20.816]"
4348,"[20.816, 20.808]"
4349,"[20.808, 20.796]"
4350,"[20.796, 20.777]"
4351,"[20.777, 20.749]"
4352,"[20.749, 20.764]"
4353,"[20.764, 20.724]"
4354,"[20.724, 20.695]"
4355,"[20.695, 20.745]"
4356,"[20.745, 20.714]"
4357,"[20.714, 20.732]"
4358,"[20.732, 20.718]"
4359,"[20.718, 20.772]"
4360,"[20.772, 20.8]"
4361,"[20.8, 20.782]"
4362,"[20.782, 20.769]"
4363,"[20.769, 20.784]"
4364,"[20.784, 20.766]"
4365,"[20.766, 20.77]"
4366,"[20.77, 20.758]"
4367,"[20.758, 20.758]"
4368,"[20.758, 20.769]"
4369,"[20.769, 20.777]"
4370,"[20.777, 20.754]"
4371,"[20.754, 20.714]"
4372,"[20.714, 20.739]"
4373,"[20.739, 20.77]"
4374,"[20.77, 20.812]"
4375,"[20.812, 20.814]"
4376,"[20.814, 20.908]"
4377,"[20.908, 21.039]"
4378,"[21.039, 21.019]"
4379,"[21.019, 21.051]"
4380,"[21.051, 21.098]"
4381,"[21.098, 21.159]"
4382,"[21.159, 21.124]"
4383,"[21.124, 21.086]"
4384,"[21.086, 21.145]"
4385,"[21.145, 21.269]"
4386,"[21.269, 21.349]"
4387,"[21.349, 21.377]"
4388,"[21.377, 21.363]"
4389,"[21.363, 21.349]"
4390,"[21.349, 21.312]"
4391,"[21.312, 21.322]"
4392,"[21.322, 21.43]"
4393,"[21.43, 21.408]"
4394,"[21.408, 21.468]"
4395,"[21.468, 21.474]"
4396,"[21.474, 21.47]"
4397,"[21.47, 21.473]"
4398,"[21.473, 21.422]"
4399,"[21.422, 21.416]"
4400,"[21.416, 21.42]"
4401,"[21.42, 21.439]"
4402,"[21.439, 21.46]"
4403,"[21.46, 21.457]"
4404,"[21.457, 21.436]"
4405,"[21.436, 21.344]"
4406,"[21.344, 21.372]"
4407,"[21.372, 21.385]"
4408,"[21.385, 21.392]"
4409,"[21.392, 21.393]"
4410,"[21.393, 21.458]"
4411,"[21.458, 21.429]"
4412,"[21.429, 21.378]"
4413,"[21.378, 21.394]"
4414,"[21.394, 21.416]"
4415,"[21.416, 21.48]"
4416,"[21.48, 21.474]"
4417,"[21.474, 21.446]"
4418,"[21.446, 21.475]"
4419,"[21.475, 21.5]"
4420,"[21.5, 21.469]"
4421,"[21.469, 21.453]"
4422,"[21.453, 21.445]"
4423,"[21.445, 21.447]"
4424,"[21.447, 21.405]"
4425,"[21.405, 21.406]"
4426,"[21.406, 21.388]"
4427,"[21.388, 21.384]"
4428,"[21.384, 21.404]"
4429,"[21.404, 21.413]"
4430,"[21.413, 21.44]"
4431,"[21.44, 21.476]"
4432,"[21.476, 21.518]"
4433,"[21.518, 21.529]"
4434,"[21.529, 21.481]"
4435,"[21.481, 21.434]"
4436,"[21.434, 21.501]"
4437,"[21.501, 21.466]"
4438,"[21.466, 21.482]"
4439,"[21.482, 21.486]"
4440,"[21.486, 21.439]"
4441,"[21.439, 21.467]"
4442,"[21.467, 21.426]"
4443,"[21.426, 21.433]"
4444,"[21.433, 21.437]"
4445,"[21.437, 21.513]"
4446,"[21.513, 21.552]"
4447,"[21.552, 21.473]"
4448,"[21.473, 21.446]"
4449,"[21.446, 21.427]"
4450,"[21.427, 21.443]"
4451,"[21.443, 21.428]"
4452,"[21.428, 21.411]"
4453,"[21.411, 21.387]"
4454,"[21.387, 21.393]"
4455,"[21.393, 21.364]"
4456,"[21.364, 21.333]"
4457,"[21.333, 21.31]"
4458,"[21.31, 21.326]"
4459,"[21.326, 21.294]"
4460,"[21.294, 21.29]"
4461,"[21.29, 21.293]"
4462,"[21.293, 21.275]"
4463,"[21.275, 21.306]"
4464,"[21.306, 21.286]"
4465,"[21.286, 21.275]"
4466,"[21.275, 21.279]"
4467,"[21.279, 21.271]"
4468,"[21.271, 21.297]"
4469,"[21.297, 21.279]"
4470,"[21.279, 21.265]"
4471,"[21.265, 21.28]"
4472,"[21.28, 21.252]"
4473,"[21.252, 21.25]"
4474,"[21.25, 21.192]"
4475,"[21.192, 21.183]"
4476,"[21.183, 21.217]"
4477,"[21.217, 21.202]"
4478,"[21.202, 21.173]"
4479,"[21.173, 21.214]"
4480,"[21.214, 21.172]"
4481,"[21.172, 21.19]"
4482,"[21.19, 21.214]"
4483,"[21.214, 21.24]"
4484,"[21.24, 21.265]"
4485,"[21.265, 21.293]"
4486,"[21.293, 21.309]"
4487,"[21.309, 21.299]"
4488,"[21.299, 21.283]"
4489,"[21.283, 21.259]"
4490,"[21.259, 21.256]"
4491,"[21.256, 21.282]"
4492,"[21.282, 21.293]"
4493,"[21.293, 21.267]"
4494,"[21.267, 21.259]"
4495,"[21.259, 21.204]"
4496,"[21.204, 21.203]"
4497,"[21.203, 21.228]"
4498,"[21.228, 21.249]"
4499,"[21.249, 21.276]"
4500,"[21.276, 21.267]"
4501,"[21.267, 21.292]"
4502,"[21.292, 21.28]"
4503,"[21.28, 21.239]"
4504,"[21.239, 21.232]"
4505,"[21.232, 21.21]"
4506,"[21.21, 21.205]"
4507,"[21.205, 21.208]"
4508,"[21.208, 21.224]"
4509,"[21.224, 21.23]"
4510,"[21.23, 21.214]"
4511,"[21.214, 21.178]"
4512,"[21.178, 21.154]"
4513,"[21.154, 21.183]"
4514,"[21.183, 21.186]"
4515,"[21.186, 21.215]"
4516,"[21.215, 21.215]"
4517,"[21.215, 21.22]"
4518,"[21.22, 21.234]"
4519,"[21.234, 21.239]"
4520,"[21.239, 21.255]"
4521,"[21.255, 21.259]"
4522,"[21.259, 21.279]"
4523,"[21.279, 21.264]"
4524,"[21.264, 21.279]"
4525,"[21.279, 21.279]"
4526,"[21.279, 21.31]"
4527,"[21.31, 21.327]"
4528,"[21.327, 21.278]"
4529,"[21.278, 21.278]"
4530,"[21.278, 21.222]"
4531,"[21.222, 21.198]"
4532,"[21.198, 21.212]"
4533,"[21.212, 21.252]"
4534,"[21.252, 21.223]"
4535,"[21.223, 21.254]"
4536,"[21.254, 21.245]"
4537,"[21.245, 21.27]"
4538,"[21.27, 21.29]"
4539,"[21.29, 21.28]"
4540,"[21.28, 21.307]"
4541,"[21.307, 21.367]"
4542,"[21.367, 21.406]"
4543,"[21.406, 21.34]"
4544,"[21.34, 21.282]"
4545,"[21.282, 21.344]"
4546,"[21.344, 21.355]"
4547,"[21.355, 21.347]"
4548,"[21.347, 21.3]"
4549,"[21.3, 21.29]"
4550,"[21.29, 21.246]"
4551,"[21.246, 21.211]"
4552,"[21.211, 21.241]"
4553,"[21.241, 21.248]"
4554,"[21.248, 21.198]"
4555,"[21.198, 21.217]"
4556,"[21.217, 21.202]"
4557,"[21.202, 21.194]"
4558,"[21.194, 21.16]"
4559,"[21.16, 21.14]"
4560,"[21.14, 21.13]"
4561,"[21.13, 21.026]"
4562,"[21.026, 20.978]"
4563,"[20.978, 21.028]"
4564,"[21.028, 21.04]"
4565,"[21.04, 21.044]"
4566,"[21.044, 20.968]"
4567,"[20.968, 20.922]"
4568,"[20.922, 20.992]"
4569,"[20.992, 20.993]"
4570,"[20.993, 20.869]"
4571,"[20.869, 20.928]"
4572,"[20.928, 20.964]"
4573,"[20.964, 20.943]"
4574,"[20.943, 20.89]"
4575,"[20.89, 20.812]"
4576,"[20.812, 20.886]"
4577,"[20.886, 20.912]"
4578,"[20.912, 20.95]"
4579,"[20.95, 20.956]"
4580,"[20.956, 20.96]"
4581,"[20.96, 20.989]"
4582,"[20.989, 20.95]"
4583,"[20.95, 20.926]"
4584,"[20.926, 20.867]"
4585,"[20.867, 20.847]"
4586,"[20.847, 20.759]"
4587,"[20.759, 20.731]"
4588,"[20.731, 20.788]"
4589,"[20.788, 20.753]"
4590,"[20.753, 20.744]"
4591,"[20.744, 20.698]"
4592,"[20.698, 20.607]"
4593,"[20.607, 20.557]"
4594,"[20.557, 20.496]"
4595,"[20.496, 20.508]"
4596,"[20.508, 20.518]"
4597,"[20.518, 20.654]"
4598,"[20.654, 20.652]"
4599,"[20.652, 20.54]"
4600,"[20.54, 20.613]"
4601,"[20.613, 20.732]"
4602,"[20.732, 20.805]"
4603,"[20.805, 20.771]"
4604,"[20.771, 20.849]"
4605,"[20.849, 20.862]"
4606,"[20.862, 20.828]"
4607,"[20.828, 20.83]"
4608,"[20.83, 20.807]"
4609,"[20.807, 20.86]"
4610,"[20.86, 20.878]"
4611,"[20.878, 20.929]"
4612,"[20.929, 20.915]"
4613,"[20.915, 20.868]"
4614,"[20.868, 20.871]"
4615,"[20.871, 20.814]"
4616,"[20.814, 20.773]"
4617,"[20.773, 20.782]"
4618,"[20.782, 20.777]"
4619,"[20.777, 20.803]"
4620,"[20.803, 20.806]"
4621,"[20.806, 20.852]"
4622,"[20.852, 20.898]"
4623,"[20.898, 20.899]"
4624,"[20.899, 20.953]"
4625,"[20.953, 20.913]"
4626,"[20.913, 20.908]"
4627,"[20.908, 20.968]"
4628,"[20.968, 21.01]"
4629,"[21.01, 20.94]"
4630,"[20.94, 20.948]"
4631,"[20.948, 20.926]"
4632,"[20.926, 20.893]"
4633,"[20.893, 20.892]"
4634,"[20.892, 20.933]"
4635,"[20.933, 20.905]"
4636,"[20.905, 20.912]"
4637,"[20.912, 20.899]"
4638,"[20.899, 20.948]"
4639,"[20.948, 20.904]"
4640,"[20.904, 20.871]"
4641,"[20.871, 20.885]"
4642,"[20.885, 20.911]"
4643,"[20.911, 20.899]"
4644,"[20.899, 20.95]"
4645,"[20.95, 20.942]"
4646,"[20.942, 20.899]"
4647,"[20.899, 20.861]"
4648,"[20.861, 20.858]"
4649,"[20.858, 20.875]"
4650,"[20.875, 20.851]"
4651,"[20.851, 20.875]"
4652,"[20.875, 20.854]"
4653,"[20.854, 20.924]"
4654,"[20.924, 20.923]"
4655,"[20.923, 20.913]"
4656,"[20.913, 20.939]"
4657,"[20.939, 20.921]"
4658,"[20.921, 20.896]"
4659,"[20.896, 20.907]"
4660,"[20.907, 20.878]"
4661,"[20.878, 20.814]"
4662,"[20.814, 20.866]"
4663,"[20.866, 20.82]"
4664,"[20.82, 20.823]"
4665,"[20.823, 20.788]"
4666,"[20.788, 20.801]"
4667,"[20.801, 20.784]"
4668,"[20.784, 20.768]"
4669,"[20.768, 20.737]"
4670,"[20.737, 20.759]"
4671,"[20.759, 20.768]"
4672,"[20.768, 20.82]"
4673,"[20.82, 20.823]"
4674,"[20.823, 20.874]"
4675,"[20.874, 20.886]"
4676,"[20.886, 20.922]"
