,close
79,"[339.65, 341.9]"
80,"[341.9, 343.65]"
81,"[343.65, 343.6]"
82,"[343.6, 341.65]"
83,"[341.65, 341.25]"
84,"[341.25, 340.85]"
85,"[340.85, 343.2]"
86,"[343.2, 346.2]"
87,"[346.2, 348.6]"
88,"[348.6, 366.05]"
89,"[366.05, 355.85]"
90,"[355.85, 355.0]"
91,"[355.0, 354.5]"
92,"[354.5, 349.05]"
93,"[349.05, 354.1]"
94,"[354.1, 353.8]"
95,"[353.8, 358.35]"
96,"[358.35, 355.8]"
97,"[355.8, 356.25]"
98,"[356.25, 358.35]"
99,"[358.35, 355.55]"
100,"[355.55, 356.3]"
101,"[356.3, 357.25]"
102,"[357.25, 353.9]"
103,"[353.9, 353.3]"
104,"[353.3, 352.25]"
105,"[352.25, 343.4]"
106,"[343.4, 345.6]"
107,"[345.6, 344.6]"
108,"[344.6, 343.5]"
109,"[343.5, 343.7]"
110,"[343.7, 342.25]"
111,"[342.25, 341.2]"
112,"[341.2, 340.25]"
113,"[340.25, 341.45]"
114,"[341.45, 339.0]"
115,"[339.0, 341.35]"
116,"[341.35, 342.0]"
117,"[342.0, 339.75]"
118,"[339.75, 341.6]"
119,"[341.6, 344.15]"
120,"[344.15, 346.55]"
121,"[346.55, 346.9]"
122,"[346.9, 349.15]"
123,"[349.15, 348.8]"
124,"[348.8, 348.8]"
125,"[348.8, 349.35]"
126,"[349.35, 348.25]"
127,"[348.25, 347.5]"
128,"[347.5, 347.0]"
129,"[347.0, 346.3]"
130,"[346.3, 350.05]"
131,"[350.05, 347.5]"
132,"[347.5, 343.1]"
133,"[343.1, 343.85]"
134,"[343.85, 344.3]"
135,"[344.3, 349.45]"
136,"[349.45, 345.4]"
137,"[345.4, 333.9]"
138,"[333.9, 341.75]"
139,"[341.75, 349.0]"
140,"[349.0, 350.7]"
141,"[350.7, 349.05]"
142,"[349.05, 349.35]"
143,"[349.35, 352.35]"
144,"[352.35, 349.9]"
145,"[349.9, 353.75]"
146,"[353.75, 353.55]"
147,"[353.55, 353.85]"
148,"[353.85, 350.2]"
149,"[350.2, 351.4]"
150,"[351.4, 346.9]"
151,"[346.9, 348.5]"
152,"[348.5, 345.1]"
153,"[345.1, 345.05]"
154,"[345.05, 349.25]"
155,"[349.25, 349.95]"
156,"[349.95, 349.15]"
157,"[349.15, 346.55]"
158,"[346.55, 347.0]"
159,"[347.0, 361.3]"
160,"[361.3, 361.8]"
161,"[361.8, 363.15]"
162,"[363.15, 360.55]"
163,"[360.55, 359.1]"
164,"[359.1, 362.5]"
165,"[362.5, 357.85]"
166,"[357.85, 361.55]"
167,"[361.55, 364.95]"
168,"[364.95, 365.7]"
169,"[365.7, 368.25]"
170,"[368.25, 367.7]"
171,"[367.7, 363.6]"
172,"[363.6, 367.85]"
173,"[367.85, 367.65]"
174,"[367.65, 369.35]"
175,"[369.35, 371.75]"
176,"[371.75, 372.2]"
177,"[372.2, 376.75]"
178,"[376.75, 371.65]"
179,"[371.65, 369.65]"
180,"[369.65, 365.35]"
181,"[365.35, 365.7]"
182,"[365.7, 372.9]"
183,"[372.9, 375.2]"
184,"[375.2, 371.95]"
185,"[371.95, 370.65]"
186,"[370.65, 379.3]"
187,"[379.3, 379.35]"
188,"[379.35, 380.2]"
189,"[380.2, 377.0]"
190,"[377.0, 376.75]"
191,"[376.75, 373.55]"
192,"[373.55, 371.1]"
193,"[371.1, 372.25]"
194,"[372.25, 369.5]"
195,"[369.5, 371.05]"
196,"[371.05, 371.4]"
197,"[371.4, 369.8]"
198,"[369.8, 368.4]"
199,"[368.4, 368.45]"
200,"[368.45, 369.3]"
201,"[369.3, 371.55]"
202,"[371.55, 374.75]"
203,"[374.75, 376.55]"
204,"[376.55, 377.85]"
205,"[377.85, 381.3]"
206,"[381.3, 382.2]"
207,"[382.2, 380.85]"
208,"[380.85, 383.15]"
209,"[383.15, 379.9]"
210,"[379.9, 378.45]"
211,"[378.45, 377.5]"
212,"[377.5, 378.7]"
213,"[378.7, 383.3]"
214,"[383.3, 382.0]"
215,"[382.0, 377.15]"
216,"[377.15, 375.65]"
217,"[375.65, 376.65]"
218,"[376.65, 378.15]"
219,"[378.15, 378.55]"
220,"[378.55, 378.45]"
221,"[378.45, 381.15]"
222,"[381.15, 380.6]"
223,"[380.6, 381.5]"
224,"[381.5, 374.4]"
225,"[374.4, 375.2]"
226,"[375.2, 372.95]"
227,"[372.95, 365.9]"
228,"[365.9, 366.85]"
229,"[366.85, 365.3]"
230,"[365.3, 363.2]"
231,"[363.2, 365.4]"
232,"[365.4, 368.25]"
233,"[368.25, 368.55]"
234,"[368.55, 370.0]"
235,"[370.0, 368.8]"
236,"[368.8, 368.75]"
237,"[368.75, 376.85]"
238,"[376.85, 375.2]"
239,"[375.2, 374.2]"
240,"[374.2, 377.6]"
241,"[377.6, 374.65]"
242,"[374.65, 377.4]"
243,"[377.4, 375.15]"
244,"[375.15, 384.2]"
245,"[384.2, 385.8]"
246,"[385.8, 383.15]"
247,"[383.15, 384.55]"
248,"[384.55, 387.0]"
249,"[387.0, 385.35]"
250,"[385.35, 377.65]"
251,"[377.65, 376.5]"
252,"[376.5, 372.7]"
253,"[372.7, 374.9]"
254,"[374.9, 370.7]"
255,"[370.7, 371.95]"
256,"[371.95, 370.35]"
257,"[370.35, 370.85]"
258,"[370.85, 367.5]"
259,"[367.5, 373.1]"
260,"[373.1, 374.85]"
261,"[374.85, 377.9]"
262,"[377.9, 381.25]"
263,"[381.25, 383.85]"
264,"[383.85, 384.4]"
265,"[384.4, 384.95]"
266,"[384.95, 381.25]"
267,"[381.25, 384.1]"
268,"[384.1, 382.05]"
269,"[382.05, 381.1]"
270,"[381.1, 377.8]"
271,"[377.8, 373.9]"
272,"[373.9, 378.1]"
273,"[378.1, 377.05]"
274,"[377.05, 375.7]"
275,"[375.7, 376.65]"
276,"[376.65, 379.1]"
277,"[379.1, 378.15]"
278,"[378.15, 382.15]"
279,"[382.15, 383.1]"
280,"[383.1, 381.25]"
281,"[381.25, 381.0]"
282,"[381.0, 381.6]"
283,"[381.6, 379.6]"
284,"[379.6, 382.45]"
285,"[382.45, 382.05]"
286,"[382.05, 380.85]"
287,"[380.85, 380.55]"
288,"[380.55, 384.7]"
289,"[384.7, 387.1]"
290,"[387.1, 390.5]"
291,"[390.5, 395.05]"
292,"[395.05, 404.45]"
293,"[404.45, 403.05]"
294,"[403.05, 400.6]"
295,"[400.6, 406.6]"
296,"[406.6, 399.6]"
297,"[399.6, 399.1]"
298,"[399.1, 402.0]"
299,"[402.0, 400.3]"
300,"[400.3, 394.9]"
301,"[394.9, 396.4]"
302,"[396.4, 399.25]"
303,"[399.25, 388.25]"
304,"[388.25, 389.9]"
305,"[389.9, 395.3]"
306,"[395.3, 400.15]"
307,"[400.15, 398.85]"
308,"[398.85, 399.85]"
309,"[399.85, 402.25]"
310,"[402.25, 402.65]"
311,"[402.65, 409.5]"
312,"[409.5, 409.6]"
313,"[409.6, 410.35]"
314,"[410.35, 414.15]"
315,"[414.15, 411.0]"
316,"[411.0, 408.1]"
317,"[408.1, 407.55]"
318,"[407.55, 412.0]"
319,"[412.0, 402.6]"
320,"[402.6, 402.0]"
321,"[402.0, 401.05]"
322,"[401.05, 400.65]"
323,"[400.65, 403.3]"
324,"[403.3, 401.0]"
325,"[401.0, 399.9]"
326,"[399.9, 397.15]"
327,"[397.15, 399.25]"
328,"[399.25, 396.75]"
329,"[396.75, 399.0]"
330,"[399.0, 399.9]"
331,"[399.9, 403.35]"
332,"[403.35, 402.9]"
333,"[402.9, 402.75]"
334,"[402.75, 401.3]"
335,"[401.3, 401.5]"
336,"[401.5, 401.75]"
337,"[401.75, 398.95]"
338,"[398.95, 399.3]"
339,"[399.3, 397.85]"
340,"[397.85, 397.55]"
341,"[397.55, 398.75]"
342,"[398.75, 397.95]"
343,"[397.95, 397.9]"
344,"[397.9, 393.35]"
345,"[393.35, 394.6]"
346,"[394.6, 397.6]"
347,"[397.6, 392.65]"
348,"[392.65, 393.9]"
349,"[393.9, 392.1]"
350,"[392.1, 395.0]"
351,"[395.0, 394.2]"
352,"[394.2, 393.35]"
353,"[393.35, 394.75]"
354,"[394.75, 390.9]"
355,"[390.9, 387.75]"
356,"[387.75, 390.4]"
357,"[390.4, 393.7]"
358,"[393.7, 390.6]"
359,"[390.6, 389.45]"
360,"[389.45, 392.25]"
361,"[392.25, 394.5]"
362,"[394.5, 393.5]"
363,"[393.5, 389.1]"
364,"[389.1, 376.4]"
365,"[376.4, 369.4]"
366,"[369.4, 366.2]"
367,"[366.2, 368.5]"
368,"[368.5, 364.8]"
369,"[364.8, 367.95]"
370,"[367.95, 362.7]"
371,"[362.7, 366.6]"
372,"[366.6, 364.55]"
373,"[364.55, 365.6]"
374,"[365.6, 364.2]"
375,"[364.2, 362.75]"
376,"[362.75, 363.4]"
377,"[363.4, 366.2]"
378,"[366.2, 366.45]"
379,"[366.45, 363.8]"
380,"[363.8, 356.55]"
381,"[356.55, 355.8]"
382,"[355.8, 361.5]"
383,"[361.5, 361.4]"
384,"[361.4, 360.8]"
385,"[360.8, 358.25]"
386,"[358.25, 361.05]"
387,"[361.05, 363.2]"
388,"[363.2, 363.8]"
389,"[363.8, 374.25]"
390,"[374.25, 378.5]"
391,"[378.5, 376.25]"
392,"[376.25, 373.8]"
393,"[373.8, 373.6]"
394,"[373.6, 373.9]"
395,"[373.9, 372.05]"
396,"[372.05, 370.5]"
397,"[370.5, 371.05]"
398,"[371.05, 373.3]"
399,"[373.3, 363.2]"
400,"[363.2, 366.65]"
401,"[366.65, 365.5]"
402,"[365.5, 363.2]"
403,"[363.2, 365.15]"
404,"[365.15, 365.1]"
405,"[365.1, 367.9]"
406,"[367.9, 370.95]"
407,"[370.95, 370.55]"
408,"[370.55, 372.0]"
409,"[372.0, 371.15]"
410,"[371.15, 368.35]"
411,"[368.35, 370.95]"
412,"[370.95, 367.3]"
413,"[367.3, 365.75]"
414,"[365.75, 365.85]"
415,"[365.85, 367.5]"
416,"[367.5, 364.85]"
417,"[364.85, 365.95]"
418,"[365.95, 367.55]"
419,"[367.55, 364.85]"
420,"[364.85, 369.05]"
421,"[369.05, 367.0]"
422,"[367.0, 365.8]"
423,"[365.8, 364.75]"
424,"[364.75, 365.75]"
425,"[365.75, 365.2]"
426,"[365.2, 365.9]"
427,"[365.9, 365.95]"
428,"[365.95, 367.55]"
429,"[367.55, 365.4]"
430,"[365.4, 367.2]"
431,"[367.2, 366.65]"
432,"[366.65, 366.3]"
433,"[366.3, 368.5]"
434,"[368.5, 367.4]"
435,"[367.4, 370.2]"
436,"[370.2, 371.3]"
437,"[371.3, 366.8]"
438,"[366.8, 369.0]"
439,"[369.0, 373.95]"
440,"[373.95, 373.45]"
441,"[373.45, 369.3]"
442,"[369.3, 369.05]"
443,"[369.05, 366.55]"
444,"[366.55, 371.8]"
445,"[371.8, 376.55]"
446,"[376.55, 373.7]"
447,"[373.7, 376.3]"
448,"[376.3, 378.4]"
449,"[378.4, 373.9]"
450,"[373.9, 372.2]"
451,"[372.2, 369.2]"
452,"[369.2, 373.1]"
453,"[373.1, 374.65]"
454,"[374.65, 370.7]"
455,"[370.7, 372.5]"
456,"[372.5, 374.75]"
457,"[374.75, 371.95]"
458,"[371.95, 370.25]"
459,"[370.25, 366.9]"
460,"[366.9, 368.3]"
461,"[368.3, 365.1]"
462,"[365.1, 363.0]"
463,"[363.0, 362.8]"
464,"[362.8, 361.0]"
465,"[361.0, 357.9]"
466,"[357.9, 357.9]"
467,"[357.9, 358.7]"
468,"[358.7, 360.65]"
469,"[360.65, 363.55]"
470,"[363.55, 362.9]"
471,"[362.9, 364.85]"
472,"[364.85, 364.8]"
473,"[364.8, 367.5]"
474,"[367.5, 370.8]"
475,"[370.8, 371.15]"
476,"[371.15, 370.4]"
477,"[370.4, 369.45]"
478,"[369.45, 367.05]"
479,"[367.05, 366.15]"
480,"[366.15, 362.35]"
481,"[362.35, 363.75]"
482,"[363.75, 365.0]"
483,"[365.0, 369.75]"
484,"[369.75, 372.35]"
485,"[372.35, 373.3]"
486,"[373.3, 376.6]"
487,"[376.6, 377.1]"
488,"[377.1, 376.6]"
489,"[376.6, 378.1]"
490,"[378.1, 391.9]"
491,"[391.9, 388.0]"
492,"[388.0, 394.45]"
493,"[394.45, 392.6]"
494,"[392.6, 392.4]"
495,"[392.4, 393.75]"
496,"[393.75, 401.35]"
497,"[401.35, 408.3]"
498,"[408.3, 411.2]"
499,"[411.2, 405.55]"
500,"[405.55, 410.0]"
501,"[410.0, 402.15]"
502,"[402.15, 401.2]"
503,"[401.2, 405.35]"
504,"[405.35, 411.1]"
505,"[411.1, 410.7]"
506,"[410.7, 416.6]"
507,"[416.6, 418.15]"
508,"[418.15, 417.75]"
509,"[417.75, 418.75]"
510,"[418.75, 417.55]"
511,"[417.55, 427.9]"
512,"[427.9, 432.85]"
513,"[432.85, 438.9]"
514,"[438.9, 447.95]"
515,"[447.95, 436.75]"
516,"[436.75, 439.55]"
517,"[439.55, 445.4]"
518,"[445.4, 445.65]"
519,"[445.65, 438.45]"
520,"[438.45, 439.85]"
521,"[439.85, 441.8]"
522,"[441.8, 441.55]"
523,"[441.55, 446.95]"
524,"[446.95, 442.9]"
525,"[442.9, 436.95]"
526,"[436.95, 437.1]"
527,"[437.1, 442.3]"
528,"[442.3, 444.65]"
529,"[444.65, 431.85]"
530,"[431.85, 436.15]"
531,"[436.15, 441.55]"
532,"[441.55, 449.2]"
533,"[449.2, 445.45]"
534,"[445.45, 446.25]"
535,"[446.25, 441.3]"
536,"[441.3, 438.8]"
537,"[438.8, 431.2]"
538,"[431.2, 426.6]"
539,"[426.6, 430.55]"
540,"[430.55, 442.0]"
541,"[442.0, 438.0]"
542,"[438.0, 440.6]"
543,"[440.6, 448.1]"
544,"[448.1, 453.7]"
545,"[453.7, 458.85]"
546,"[458.85, 456.5]"
547,"[456.5, 452.7]"
548,"[452.7, 454.5]"
549,"[454.5, 455.0]"
550,"[455.0, 456.05]"
551,"[456.05, 459.5]"
552,"[459.5, 456.0]"
553,"[456.0, 453.35]"
554,"[453.35, 445.05]"
555,"[445.05, 447.4]"
556,"[447.4, 438.1]"
557,"[438.1, 438.4]"
558,"[438.4, 440.95]"
559,"[440.95, 440.4]"
560,"[440.4, 437.4]"
561,"[437.4, 445.5]"
562,"[445.5, 444.9]"
563,"[444.9, 439.05]"
564,"[439.05, 437.5]"
565,"[437.5, 434.15]"
566,"[434.15, 432.7]"
567,"[432.7, 435.65]"
568,"[435.65, 439.8]"
569,"[439.8, 435.3]"
570,"[435.3, 436.7]"
571,"[436.7, 436.65]"
572,"[436.65, 442.45]"
573,"[442.45, 434.3]"
574,"[434.3, 437.85]"
575,"[437.85, 436.25]"
576,"[436.25, 439.05]"
577,"[439.05, 438.05]"
578,"[438.05, 437.7]"
579,"[437.7, 435.95]"
580,"[435.95, 435.8]"
581,"[435.8, 432.45]"
582,"[432.45, 431.95]"
583,"[431.95, 435.35]"
584,"[435.35, 433.75]"
585,"[433.75, 435.35]"
586,"[435.35, 439.8]"
587,"[439.8, 438.3]"
588,"[438.3, 433.2]"
589,"[433.2, 432.6]"
590,"[432.6, 433.9]"
591,"[433.9, 440.8]"
592,"[440.8, 442.85]"
593,"[442.85, 440.65]"
594,"[440.65, 449.5]"
595,"[449.5, 447.15]"
596,"[447.15, 451.75]"
597,"[451.75, 451.2]"
598,"[451.2, 450.5]"
599,"[450.5, 447.45]"
600,"[447.45, 453.05]"
601,"[453.05, 457.35]"
602,"[457.35, 456.1]"
603,"[456.1, 453.25]"
604,"[453.25, 454.65]"
605,"[454.65, 455.3]"
606,"[455.3, 452.35]"
607,"[452.35, 443.2]"
608,"[443.2, 438.55]"
609,"[438.55, 437.45]"
610,"[437.45, 446.8]"
611,"[446.8, 440.45]"
612,"[440.45, 437.25]"
613,"[437.25, 437.35]"
614,"[437.35, 438.5]"
615,"[438.5, 438.95]"
616,"[438.95, 442.75]"
617,"[442.75, 441.4]"
618,"[441.4, 443.5]"
619,"[443.5, 444.8]"
620,"[444.8, 445.55]"
621,"[445.55, 445.5]"
622,"[445.5, 447.25]"
623,"[447.25, 447.15]"
624,"[447.15, 448.8]"
625,"[448.8, 447.55]"
626,"[447.55, 448.1]"
627,"[448.1, 445.75]"
628,"[445.75, 451.2]"
629,"[451.2, 457.2]"
630,"[457.2, 456.95]"
631,"[456.95, 458.2]"
632,"[458.2, 466.95]"
633,"[466.95, 468.6]"
634,"[468.6, 477.35]"
635,"[477.35, 483.1]"
636,"[483.1, 479.75]"
637,"[479.75, 483.9]"
638,"[483.9, 483.1]"
639,"[483.1, 487.15]"
640,"[487.15, 488.65]"
641,"[488.65, 489.55]"
642,"[489.55, 493.95]"
643,"[493.95, 498.85]"
644,"[498.85, 511.65]"
645,"[511.65, 508.0]"
646,"[508.0, 493.8]"
647,"[493.8, 494.35]"
648,"[494.35, 489.75]"
649,"[489.75, 490.45]"
650,"[490.45, 493.5]"
651,"[493.5, 492.0]"
652,"[492.0, 483.55]"
653,"[483.55, 480.5]"
654,"[480.5, 480.35]"
655,"[480.35, 482.15]"
656,"[482.15, 482.0]"
657,"[482.0, 484.55]"
658,"[484.55, 490.55]"
659,"[490.55, 490.4]"
660,"[490.4, 486.3]"
661,"[486.3, 483.1]"
662,"[483.1, 484.65]"
663,"[484.65, 484.85]"
664,"[484.85, 480.3]"
665,"[480.3, 480.65]"
666,"[480.65, 480.35]"
667,"[480.35, 478.95]"
668,"[478.95, 482.95]"
669,"[482.95, 481.0]"
670,"[481.0, 482.05]"
671,"[482.05, 482.75]"
672,"[482.75, 475.3]"
673,"[475.3, 478.15]"
674,"[478.15, 479.65]"
675,"[479.65, 477.4]"
676,"[477.4, 478.35]"
677,"[478.35, 477.15]"
678,"[477.15, 476.65]"
679,"[476.65, 472.4]"
680,"[472.4, 471.25]"
681,"[471.25, 467.9]"
682,"[467.9, 467.45]"
683,"[467.45, 462.1]"
684,"[462.1, 460.4]"
685,"[460.4, 460.4]"
686,"[460.4, 457.7]"
687,"[457.7, 452.2]"
688,"[452.2, 453.6]"
689,"[453.6, 451.55]"
690,"[451.55, 454.45]"
691,"[454.45, 452.55]"
692,"[452.55, 453.1]"
693,"[453.1, 448.8]"
694,"[448.8, 451.45]"
695,"[451.45, 453.15]"
696,"[453.15, 448.15]"
697,"[448.15, 450.95]"
698,"[450.95, 448.4]"
699,"[448.4, 452.0]"
700,"[452.0, 452.25]"
701,"[452.25, 457.2]"
702,"[457.2, 456.8]"
703,"[456.8, 456.6]"
704,"[456.6, 454.2]"
705,"[454.2, 448.9]"
706,"[448.9, 458.25]"
707,"[458.25, 456.75]"
708,"[456.75, 459.3]"
709,"[459.3, 467.1]"
710,"[467.1, 467.45]"
711,"[467.45, 465.05]"
712,"[465.05, 450.5]"
713,"[450.5, 441.2]"
714,"[441.2, 412.45]"
715,"[412.45, 429.85]"
716,"[429.85, 427.6]"
717,"[427.6, 425.6]"
718,"[425.6, 421.35]"
719,"[421.35, 420.25]"
720,"[420.25, 424.2]"
721,"[424.2, 424.2]"
722,"[424.2, 429.4]"
723,"[429.4, 432.5]"
724,"[432.5, 435.0]"
725,"[435.0, 434.35]"
726,"[434.35, 436.2]"
727,"[436.2, 433.65]"
728,"[433.65, 437.55]"
729,"[437.55, 430.85]"
730,"[430.85, 429.5]"
731,"[429.5, 430.65]"
732,"[430.65, 431.4]"
733,"[431.4, 431.95]"
734,"[431.95, 431.0]"
735,"[431.0, 434.2]"
736,"[434.2, 449.55]"
737,"[449.55, 444.6]"
738,"[444.6, 445.15]"
739,"[445.15, 443.1]"
740,"[443.1, 440.3]"
741,"[440.3, 441.25]"
742,"[441.25, 439.25]"
743,"[439.25, 437.3]"
744,"[437.3, 438.2]"
745,"[438.2, 437.3]"
746,"[437.3, 432.05]"
747,"[432.05, 430.45]"
748,"[430.45, 426.85]"
749,"[426.85, 428.3]"
750,"[428.3, 411.3]"
751,"[411.3, 413.45]"
752,"[413.45, 414.8]"
753,"[414.8, 419.05]"
754,"[419.05, 421.0]"
755,"[421.0, 417.55]"
756,"[417.55, 415.4]"
757,"[415.4, 415.25]"
758,"[415.25, 420.45]"
759,"[420.45, 422.2]"
760,"[422.2, 419.95]"
761,"[419.95, 423.5]"
762,"[423.5, 423.2]"
763,"[423.2, 423.45]"
764,"[423.45, 423.15]"
765,"[423.15, 425.4]"
766,"[425.4, 421.1]"
767,"[421.1, 419.95]"
768,"[419.95, 420.85]"
769,"[420.85, 421.3]"
770,"[421.3, 419.75]"
771,"[419.75, 421.75]"
772,"[421.75, 422.2]"
773,"[422.2, 420.85]"
774,"[420.85, 418.5]"
775,"[418.5, 416.3]"
776,"[416.3, 416.1]"
777,"[416.1, 414.35]"
778,"[414.35, 415.1]"
779,"[415.1, 420.9]"
780,"[420.9, 423.2]"
781,"[423.2, 424.5]"
782,"[424.5, 432.45]"
783,"[432.45, 426.3]"
784,"[426.3, 427.1]"
785,"[427.1, 429.45]"
786,"[429.45, 429.65]"
787,"[429.65, 427.95]"
788,"[427.95, 428.65]"
789,"[428.65, 432.15]"
790,"[432.15, 430.0]"
791,"[430.0, 427.8]"
792,"[427.8, 426.65]"
793,"[426.65, 428.95]"
794,"[428.95, 430.05]"
795,"[430.05, 429.65]"
796,"[429.65, 426.4]"
797,"[426.4, 426.75]"
798,"[426.75, 428.6]"
799,"[428.6, 433.35]"
800,"[433.35, 434.25]"
801,"[434.25, 432.6]"
802,"[432.6, 433.05]"
803,"[433.05, 428.55]"
804,"[428.55, 429.65]"
805,"[429.65, 422.3]"
806,"[422.3, 424.9]"
807,"[424.9, 424.5]"
808,"[424.5, 425.9]"
809,"[425.9, 426.75]"
810,"[426.75, 429.8]"
811,"[429.8, 430.95]"
812,"[430.95, 434.25]"
813,"[434.25, 430.65]"
814,"[430.65, 431.65]"
815,"[431.65, 430.4]"
816,"[430.4, 429.45]"
817,"[429.45, 429.35]"
818,"[429.35, 426.9]"
819,"[426.9, 428.2]"
820,"[428.2, 436.15]"
821,"[436.15, 432.1]"
822,"[432.1, 432.9]"
823,"[432.9, 431.75]"
824,"[431.75, 430.9]"
825,"[430.9, 429.45]"
826,"[429.45, 428.5]"
827,"[428.5, 423.75]"
828,"[423.75, 420.8]"
829,"[420.8, 420.25]"
830,"[420.25, 420.6]"
831,"[420.6, 415.75]"
832,"[415.75, 418.2]"
833,"[418.2, 412.75]"
834,"[412.75, 411.15]"
835,"[411.15, 412.65]"
836,"[412.65, 410.2]"
837,"[410.2, 398.2]"
838,"[398.2, 396.9]"
839,"[396.9, 392.15]"
840,"[392.15, 387.2]"
841,"[387.2, 387.4]"
842,"[387.4, 383.85]"
843,"[383.85, 386.7]"
844,"[386.7, 387.7]"
845,"[387.7, 389.8]"
846,"[389.8, 379.35]"
847,"[379.35, 372.0]"
848,"[372.0, 376.1]"
849,"[376.1, 367.35]"
850,"[367.35, 374.35]"
851,"[374.35, 379.7]"
852,"[379.7, 375.3]"
853,"[375.3, 374.7]"
854,"[374.7, 372.95]"
855,"[372.95, 369.7]"
856,"[369.7, 371.45]"
857,"[371.45, 364.05]"
858,"[364.05, 370.2]"
859,"[370.2, 371.8]"
860,"[371.8, 366.6]"
861,"[366.6, 363.35]"
862,"[363.35, 359.6]"
863,"[359.6, 359.75]"
864,"[359.75, 357.65]"
865,"[357.65, 359.05]"
866,"[359.05, 363.8]"
867,"[363.8, 360.4]"
868,"[360.4, 364.25]"
869,"[364.25, 362.85]"
870,"[362.85, 361.4]"
871,"[361.4, 372.4]"
872,"[372.4, 374.7]"
873,"[374.7, 372.45]"
874,"[372.45, 368.7]"
875,"[368.7, 363.0]"
876,"[363.0, 364.3]"
877,"[364.3, 369.2]"
878,"[369.2, 370.9]"
879,"[370.9, 369.6]"
880,"[369.6, 365.3]"
881,"[365.3, 369.1]"
882,"[369.1, 368.8]"
883,"[368.8, 367.9]"
884,"[367.9, 367.3]"
885,"[367.3, 371.5]"
886,"[371.5, 370.8]"
887,"[370.8, 369.45]"
888,"[369.45, 364.9]"
889,"[364.9, 361.8]"
890,"[361.8, 362.0]"
891,"[362.0, 363.1]"
892,"[363.1, 363.05]"
893,"[363.05, 360.9]"
894,"[360.9, 357.5]"
895,"[357.5, 361.5]"
896,"[361.5, 353.1]"
897,"[353.1, 352.3]"
898,"[352.3, 349.7]"
899,"[349.7, 345.1]"
900,"[345.1, 342.6]"
901,"[342.6, 340.35]"
902,"[340.35, 342.45]"
903,"[342.45, 344.2]"
904,"[344.2, 345.5]"
905,"[345.5, 343.45]"
906,"[343.45, 339.45]"
907,"[339.45, 335.85]"
908,"[335.85, 339.55]"
909,"[339.55, 346.7]"
910,"[346.7, 337.9]"
911,"[337.9, 332.7]"
912,"[332.7, 332.35]"
913,"[332.35, 338.15]"
914,"[338.15, 340.55]"
915,"[340.55, 338.3]"
916,"[338.3, 338.15]"
917,"[338.15, 345.75]"
918,"[345.75, 347.55]"
919,"[347.55, 345.8]"
920,"[345.8, 345.75]"
921,"[345.75, 347.85]"
922,"[347.85, 351.7]"
923,"[351.7, 353.5]"
924,"[353.5, 353.5]"
925,"[353.5, 362.5]"
926,"[362.5, 361.9]"
927,"[361.9, 362.85]"
928,"[362.85, 360.95]"
929,"[360.95, 357.85]"
930,"[357.85, 356.75]"
931,"[356.75, 355.55]"
